match_id,season,bowler,team,overs,wickets,runs_given,economy
611,2017,D. Chahar,Chennai Super Kings,3.2,5,20,6.25
611,2017,K. Yadav,Chennai Super Kings,1.2,1,9,7.5
611,2017,R. Ashwin,Chennai Super Kings,2.3,2,26,11.3
611,2017,M. Shami,Chennai Super Kings,1.7,0,17,10.0
612,2017,D. Kuldekar,Delhi Capitals,2.9,3,33,11.38
612,2017,S. Nadeem,Delhi Capitals,3.3,1,27,8.18
612,2017,K. Yadav,Delhi Capitals,2.3,0,22,9.57
612,2017,W. Sundar,Delhi Capitals,1.9,0,14,7.37
612,2017,A. Nortje,Delhi Capitals,2.2,0,14,6.36
612,2017,M. Markande,Delhi Capitals,2.4,1,26,10.83
612,2017,D. Chahar,Rajasthan Royals,3.8,1,44,11.58
612,2017,M. Shami,Rajasthan Royals,1.2,0,12,10.0
612,2017,J. Hazlewood,Rajasthan Royals,2.4,2,15,6.25
612,2017,T. Natarajan,Rajasthan Royals,1.5,2,9,6.0
613,2017,Y. Chahal,Lucknow Super Giants,2.5,2,17,6.8
613,2017,R. Ashwin,Lucknow Super Giants,3.5,2,32,9.14
613,2017,D. Kuldekar,Lucknow Super Giants,2.3,1,23,10.0
613,2017,S. Nadeem,Lucknow Super Giants,2.4,1,14,5.83
613,2017,K. Rabada,Lucknow Super Giants,3.8,1,43,11.32
613,2017,A. Nortje,Kolkata Knight Riders,3.6,1,23,6.39
613,2017,H. Rauf,Kolkata Knight Riders,1.6,0,15,9.38
613,2017,W. Sundar,Kolkata Knight Riders,1.4,1,14,10.0
613,2017,D. Chahar,Kolkata Knight Riders,2.6,1,17,6.54
614,2017,B. Kumar,Gujarat Titans,3.3,0,37,11.21
614,2017,T. Natarajan,Gujarat Titans,1.2,0,7,5.83
614,2017,D. Kuldekar,Gujarat Titans,3.0,0,21,7.0
614,2017,S. Nadeem,Gujarat Titans,2.0,1,19,9.5
614,2017,Y. Chahal,Gujarat Titans,3.6,0,25,6.94
614,2017,A. Mishra,Gujarat Titans,1.7,0,17,10.0
614,2017,M. Shami,Sunrisers Hyderabad,2.6,0,20,7.69
614,2017,S. Nadeem,Sunrisers Hyderabad,1.1,1,9,8.18
614,2017,M. Markande,Sunrisers Hyderabad,1.2,1,14,11.67
614,2017,H. Rauf,Sunrisers Hyderabad,1.4,0,12,8.57
614,2017,Y. Chahal,Sunrisers Hyderabad,2.4,0,18,7.5
614,2017,T. Boult,Sunrisers Hyderabad,2.3,1,19,8.26
615,2017,M. Shami,Gujarat Titans,4.0,0,26,6.5
615,2017,B. Kumar,Gujarat Titans,3.7,1,22,5.95
615,2017,D. Chahar,Gujarat Titans,1.1,0,12,10.91
615,2017,Y. Chahal,Gujarat Titans,1.0,2,6,6.0
615,2017,A. Nortje,Gujarat Titans,3.3,1,36,10.91
615,2017,P. Chawla,Gujarat Titans,3.2,2,19,5.94
615,2017,T. Natarajan,Lucknow Super Giants,2.7,0,29,10.74
615,2017,M. Markande,Lucknow Super Giants,2.2,0,23,10.45
615,2017,S. Nadeem,Lucknow Super Giants,2.7,1,30,11.11
615,2017,H. Rauf,Lucknow Super Giants,3.6,3,23,6.39
615,2017,T. Boult,Lucknow Super Giants,3.7,2,23,6.22
616,2017,R. Ashwin,Sunrisers Hyderabad,2.5,4,27,10.8
616,2017,J. Bumrah,Sunrisers Hyderabad,1.6,0,17,10.62
616,2017,H. Rauf,Sunrisers Hyderabad,3.2,0,30,9.38
616,2017,T. Boult,Sunrisers Hyderabad,2.8,3,17,6.07
616,2017,W. Sundar,Sunrisers Hyderabad,1.8,2,17,9.44
616,2017,K. Rabada,Sunrisers Hyderabad,2.0,2,20,10.0
616,2017,D. Kuldekar,Delhi Capitals,2.1,0,14,6.67
616,2017,W. Sundar,Delhi Capitals,2.1,0,14,6.67
616,2017,M. Pathirana,Delhi Capitals,1.7,3,11,6.47
616,2017,J. Hazlewood,Delhi Capitals,1.2,0,13,10.83
616,2017,D. Chahar,Delhi Capitals,2.6,0,18,6.92
617,2017,D. Chahar,Sunrisers Hyderabad,1.4,0,16,11.43
617,2017,K. Yadav,Sunrisers Hyderabad,2.3,1,18,7.83
617,2017,R. Ashwin,Sunrisers Hyderabad,1.7,1,14,8.24
617,2017,K. Rabada,Sunrisers Hyderabad,1.1,0,10,9.09
617,2017,Y. Chahal,Sunrisers Hyderabad,2.3,0,15,6.52
617,2017,R. Ashwin,Gujarat Titans,3.5,2,40,11.43
617,2017,K. Yadav,Gujarat Titans,3.7,0,27,7.3
617,2017,J. Bumrah,Gujarat Titans,3.9,0,46,11.79
617,2017,A. Nortje,Gujarat Titans,1.7,3,18,10.59
617,2017,P. Chawla,Gujarat Titans,1.8,0,21,11.67
618,2017,P. Chawla,Gujarat Titans,2.1,3,14,6.67
618,2017,K. Yadav,Gujarat Titans,1.3,0,10,7.69
618,2017,J. Hazlewood,Gujarat Titans,3.0,2,24,8.0
618,2017,D. Chahar,Gujarat Titans,2.9,0,28,9.66
618,2017,D. Kuldekar,Gujarat Titans,2.3,1,17,7.39
618,2017,J. Bumrah,Lucknow Super Giants,2.7,3,28,10.37
618,2017,K. Yadav,Lucknow Super Giants,1.6,0,15,9.38
618,2017,P. Chawla,Lucknow Super Giants,2.4,4,20,8.33
618,2017,R. Ashwin,Lucknow Super Giants,1.4,0,8,5.71
618,2017,A. Nortje,Lucknow Super Giants,2.4,4,24,10.0
619,2017,S. Nadeem,Punjab Kings,1.7,1,14,8.24
619,2017,H. Rauf,Punjab Kings,1.5,1,13,8.67
619,2017,D. Chahar,Punjab Kings,3.8,1,34,8.95
619,2017,J. Bumrah,Punjab Kings,2.6,1,18,6.92
619,2017,A. Mishra,Sunrisers Hyderabad,2.9,0,19,6.55
619,2017,W. Sundar,Sunrisers Hyderabad,2.2,1,13,5.91
619,2017,K. Yadav,Sunrisers Hyderabad,3.4,3,21,6.18
619,2017,S. Nadeem,Sunrisers Hyderabad,2.7,3,23,8.52
620,2017,K. Rabada,Kolkata Knight Riders,1.3,1,12,9.23
620,2017,W. Sundar,Kolkata Knight Riders,3.0,0,24,8.0
620,2017,D. Kuldekar,Kolkata Knight Riders,1.9,1,21,11.05
620,2017,A. Mishra,Kolkata Knight Riders,3.8,2,44,11.58
620,2017,M. Shami,Kolkata Knight Riders,2.3,0,25,10.87
620,2017,D. Chahar,Rajasthan Royals,3.4,1,33,9.71
620,2017,A. Mishra,Rajasthan Royals,1.7,1,20,11.76
620,2017,T. Natarajan,Rajasthan Royals,3.5,0,31,8.86
620,2017,M. Pathirana,Rajasthan Royals,1.4,1,12,8.57
620,2017,P. Chawla,Rajasthan Royals,2.3,1,13,5.65
621,2017,A. Mishra,Gujarat Titans,3.7,1,40,10.81
621,2017,D. Kuldekar,Gujarat Titans,2.1,3,14,6.67
621,2017,J. Bumrah,Gujarat Titans,2.3,0,25,10.87
621,2017,M. Shami,Gujarat Titans,1.1,1,10,9.09
621,2017,M. Markande,Gujarat Titans,2.9,0,34,11.72
621,2017,T. Natarajan,Sunrisers Hyderabad,2.4,1,14,5.83
621,2017,R. Ashwin,Sunrisers Hyderabad,2.4,1,17,7.08
621,2017,D. Chahar,Sunrisers Hyderabad,3.1,0,27,8.71
621,2017,J. Hazlewood,Sunrisers Hyderabad,1.6,0,15,9.38
621,2017,P. Chawla,Sunrisers Hyderabad,1.3,3,15,11.54
622,2017,P. Chawla,Lucknow Super Giants,2.8,1,25,8.93
622,2017,K. Yadav,Lucknow Super Giants,1.4,0,12,8.57
622,2017,B. Kumar,Lucknow Super Giants,1.8,3,12,6.67
622,2017,A. Nortje,Lucknow Super Giants,2.7,1,25,9.26
622,2017,D. Chahar,Lucknow Super Giants,2.4,0,28,11.67
622,2017,D. Kuldekar,Lucknow Super Giants,1.4,0,16,11.43
622,2017,M. Markande,Royal Challengers Bangalore,3.2,2,26,8.12
622,2017,D. Chahar,Royal Challengers Bangalore,2.8,1,21,7.5
622,2017,K. Yadav,Royal Challengers Bangalore,1.3,2,9,6.92
622,2017,J. Bumrah,Royal Challengers Bangalore,3.7,0,22,5.95
623,2017,K. Rabada,Mumbai Indians,1.6,2,14,8.75
623,2017,R. Ashwin,Mumbai Indians,2.0,0,16,8.0
623,2017,D. Chahar,Mumbai Indians,1.9,0,17,8.95
623,2017,P. Chawla,Mumbai Indians,1.4,3,16,11.43
623,2017,W. Sundar,Kolkata Knight Riders,3.2,0,22,6.88
623,2017,A. Nortje,Kolkata Knight Riders,3.2,0,29,9.06
623,2017,D. Chahar,Kolkata Knight Riders,2.4,0,17,7.08
623,2017,J. Hazlewood,Kolkata Knight Riders,2.4,1,27,11.25
624,2017,A. Mishra,Chennai Super Kings,1.2,1,13,10.83
624,2017,Y. Chahal,Chennai Super Kings,1.2,0,9,7.5
624,2017,J. Hazlewood,Chennai Super Kings,2.7,1,29,10.74
624,2017,D. Chahar,Chennai Super Kings,3.7,0,42,11.35
624,2017,A. Nortje,Chennai Super Kings,2.2,2,20,9.09
624,2017,T. Natarajan,Rajasthan Royals,2.2,1,25,11.36
624,2017,D. Chahar,Rajasthan Royals,1.6,4,12,7.5
624,2017,D. Kuldekar,Rajasthan Royals,1.5,1,16,10.67
624,2017,R. Ashwin,Rajasthan Royals,2.1,0,21,10.0
625,2017,M. Shami,Punjab Kings,2.6,0,28,10.77
625,2017,H. Rauf,Punjab Kings,1.9,4,22,11.58
625,2017,T. Natarajan,Punjab Kings,1.8,1,12,6.67
625,2017,S. Nadeem,Punjab Kings,2.1,0,25,11.9
625,2017,K. Yadav,Punjab Kings,2.4,0,23,9.58
625,2017,M. Pathirana,Kolkata Knight Riders,1.9,1,21,11.05
625,2017,A. Mishra,Kolkata Knight Riders,2.2,1,21,9.55
625,2017,A. Nortje,Kolkata Knight Riders,2.7,1,18,6.67
625,2017,D. Kuldekar,Kolkata Knight Riders,2.8,1,27,9.64
626,2017,A. Nortje,Gujarat Titans,2.4,0,17,7.08
626,2017,A. Mishra,Gujarat Titans,3.2,1,37,11.56
626,2017,S. Nadeem,Gujarat Titans,3.8,2,28,7.37
626,2017,D. Chahar,Gujarat Titans,3.5,2,39,11.14
626,2017,R. Ashwin,Gujarat Titans,2.4,0,26,10.83
626,2017,K. Rabada,Gujarat Titans,2.8,1,27,9.64
626,2017,W. Sundar,Sunrisers Hyderabad,3.5,1,32,9.14
626,2017,Y. Chahal,Sunrisers Hyderabad,2.0,0,21,10.5
626,2017,T. Boult,Sunrisers Hyderabad,3.6,0,40,11.11
626,2017,M. Pathirana,Sunrisers Hyderabad,3.1,3,34,10.97
626,2017,M. Shami,Sunrisers Hyderabad,1.1,0,10,9.09
626,2017,P. Chawla,Sunrisers Hyderabad,3.5,2,36,10.29
627,2017,K. Yadav,Delhi Capitals,3.9,1,33,8.46
627,2017,P. Chawla,Delhi Capitals,1.9,1,20,10.53
627,2017,A. Mishra,Delhi Capitals,1.1,2,7,6.36
627,2017,S. Nadeem,Delhi Capitals,3.3,0,22,6.67
627,2017,W. Sundar,Delhi Capitals,3.1,1,23,7.42
627,2017,B. Kumar,Delhi Capitals,2.6,2,23,8.85
627,2017,T. Natarajan,Royal Challengers Bangalore,3.8,1,44,11.58
627,2017,M. Shami,Royal Challengers Bangalore,2.1,2,15,7.14
627,2017,Y. Chahal,Royal Challengers Bangalore,3.7,2,42,11.35
627,2017,J. Bumrah,Royal Challengers Bangalore,3.3,0,24,7.27
627,2017,K. Yadav,Royal Challengers Bangalore,1.3,1,11,8.46
628,2017,R. Ashwin,Lucknow Super Giants,2.2,1,20,9.09
628,2017,T. Boult,Lucknow Super Giants,1.9,0,18,9.47
628,2017,H. Rauf,Lucknow Super Giants,3.7,0,24,6.49
628,2017,M. Pathirana,Lucknow Super Giants,1.6,1,10,6.25
628,2017,S. Nadeem,Gujarat Titans,2.0,1,23,11.5
628,2017,D. Chahar,Gujarat Titans,3.9,0,36,9.23
628,2017,M. Pathirana,Gujarat Titans,1.6,0,16,10.0
628,2017,A. Nortje,Gujarat Titans,3.2,0,29,9.06
628,2017,P. Chawla,Gujarat Titans,3.0,1,18,6.0
629,2017,W. Sundar,Kolkata Knight Riders,1.1,0,6,5.45
629,2017,M. Markande,Kolkata Knight Riders,2.5,0,28,11.2
629,2017,J. Hazlewood,Kolkata Knight Riders,3.2,3,25,7.81
629,2017,R. Ashwin,Kolkata Knight Riders,3.6,2,23,6.39
629,2017,M. Markande,Punjab Kings,4.0,0,35,8.75
629,2017,W. Sundar,Punjab Kings,2.4,1,27,11.25
629,2017,H. Rauf,Punjab Kings,2.5,0,23,9.2
629,2017,A. Mishra,Punjab Kings,3.4,0,38,11.18
630,2017,M. Markande,Sunrisers Hyderabad,3.9,4,37,9.49
630,2017,T. Natarajan,Sunrisers Hyderabad,1.2,2,7,5.83
630,2017,K. Yadav,Sunrisers Hyderabad,3.1,1,28,9.03
630,2017,B. Kumar,Sunrisers Hyderabad,3.7,1,32,8.65
630,2017,H. Rauf,Sunrisers Hyderabad,3.5,0,39,11.14
630,2017,R. Ashwin,Sunrisers Hyderabad,1.3,3,12,9.23
630,2017,T. Natarajan,Chennai Super Kings,2.3,2,19,8.26
630,2017,P. Chawla,Chennai Super Kings,1.7,2,13,7.65
630,2017,W. Sundar,Chennai Super Kings,3.7,3,42,11.35
630,2017,A. Mishra,Chennai Super Kings,1.4,1,15,10.71
631,2017,H. Rauf,Royal Challengers Bangalore,3.4,2,27,7.94
631,2017,A. Nortje,Royal Challengers Bangalore,3.0,1,26,8.67
631,2017,D. Chahar,Royal Challengers Bangalore,3.2,1,24,7.5
631,2017,W. Sundar,Royal Challengers Bangalore,1.7,2,18,10.59
631,2017,A. Mishra,Punjab Kings,3.9,1,35,8.97
631,2017,J. Hazlewood,Punjab Kings,1.7,0,10,5.88
631,2017,A. Nortje,Punjab Kings,2.9,0,23,7.93
631,2017,Y. Chahal,Punjab Kings,1.7,0,17,10.0
632,2017,P. Chawla,Lucknow Super Giants,2.1,0,17,8.1
632,2017,R. Ashwin,Lucknow Super Giants,2.7,1,32,11.85
632,2017,B. Kumar,Lucknow Super Giants,1.6,2,17,10.62
632,2017,W. Sundar,Lucknow Super Giants,1.2,0,8,6.67
632,2017,K. Yadav,Lucknow Super Giants,1.2,3,7,5.83
632,2017,W. Sundar,Delhi Capitals,3.8,3,42,11.05
632,2017,P. Chawla,Delhi Capitals,3.8,3,36,9.47
632,2017,A. Nortje,Delhi Capitals,3.7,1,24,6.49
632,2017,J. Hazlewood,Delhi Capitals,2.0,0,13,6.5
632,2017,K. Rabada,Delhi Capitals,2.9,0,20,6.9
633,2017,T. Boult,Delhi Capitals,3.5,0,27,7.71
633,2017,M. Markande,Delhi Capitals,2.7,1,16,5.93
633,2017,H. Rauf,Delhi Capitals,2.2,1,22,10.0
633,2017,W. Sundar,Delhi Capitals,1.1,1,7,6.36
633,2017,J. Bumrah,Delhi Capitals,3.3,0,38,11.52
633,2017,H. Rauf,Gujarat Titans,3.4,3,34,10.0
633,2017,M. Markande,Gujarat Titans,3.7,0,28,7.57
633,2017,R. Ashwin,Gujarat Titans,1.6,0,13,8.12
633,2017,D. Kuldekar,Gujarat Titans,1.7,3,11,6.47
633,2017,T. Natarajan,Gujarat Titans,3.3,3,27,8.18
633,2017,B. Kumar,Gujarat Titans,2.6,3,17,6.54
634,2017,J. Hazlewood,Rajasthan Royals,1.1,2,12,10.91
634,2017,T. Natarajan,Rajasthan Royals,1.2,2,11,9.17
634,2017,M. Markande,Rajasthan Royals,2.3,2,25,10.87
634,2017,B. Kumar,Rajasthan Royals,3.3,1,23,6.97
634,2017,D. Chahar,Rajasthan Royals,1.3,0,10,7.69
634,2017,W. Sundar,Rajasthan Royals,2.4,0,20,8.33
634,2017,T. Boult,Mumbai Indians,1.4,2,14,10.0
634,2017,M. Markande,Mumbai Indians,2.0,2,20,10.0
634,2017,K. Yadav,Mumbai Indians,3.2,2,25,7.81
634,2017,K. Rabada,Mumbai Indians,3.7,0,28,7.57
635,2017,P. Chawla,Lucknow Super Giants,3.8,0,30,7.89
635,2017,A. Nortje,Lucknow Super Giants,2.4,0,18,7.5
635,2017,R. Ashwin,Lucknow Super Giants,3.6,3,22,6.11
635,2017,A. Mishra,Lucknow Super Giants,1.6,1,19,11.88
635,2017,M. Markande,Rajasthan Royals,3.7,1,23,6.22
635,2017,A. Mishra,Rajasthan Royals,1.5,0,15,10.0
635,2017,M. Pathirana,Rajasthan Royals,3.3,1,24,7.27
635,2017,T. Natarajan,Rajasthan Royals,1.5,1,13,8.67
635,2017,W. Sundar,Rajasthan Royals,2.6,0,17,6.54
635,2017,H. Rauf,Rajasthan Royals,3.4,2,38,11.18
636,2017,D. Kuldekar,Gujarat Titans,3.1,0,20,6.45
636,2017,W. Sundar,Gujarat Titans,4.0,3,37,9.25
636,2017,B. Kumar,Gujarat Titans,3.8,2,32,8.42
636,2017,J. Bumrah,Gujarat Titans,1.1,1,9,8.18
636,2017,K. Yadav,Delhi Capitals,3.0,1,28,9.33
636,2017,J. Hazlewood,Delhi Capitals,2.1,0,21,10.0
636,2017,P. Chawla,Delhi Capitals,1.5,0,16,10.67
636,2017,W. Sundar,Delhi Capitals,3.1,0,27,8.71
636,2017,R. Ashwin,Delhi Capitals,1.6,3,18,11.25
636,2017,H. Rauf,Delhi Capitals,3.7,3,40,10.81
637,2017,D. Kuldekar,Punjab Kings,1.6,2,12,7.5
637,2017,M. Pathirana,Punjab Kings,3.0,1,20,6.67
637,2017,B. Kumar,Punjab Kings,3.8,0,33,8.68
637,2017,A. Mishra,Punjab Kings,3.2,3,38,11.88
637,2017,A. Nortje,Punjab Kings,2.8,4,26,9.29
637,2017,S. Nadeem,Punjab Kings,2.9,1,29,10.0
637,2017,S. Nadeem,Rajasthan Royals,3.9,0,33,8.46
637,2017,A. Mishra,Rajasthan Royals,2.8,0,18,6.43
637,2017,Y. Chahal,Rajasthan Royals,1.0,1,9,9.0
637,2017,A. Nortje,Rajasthan Royals,2.3,0,18,7.83
638,2017,Y. Chahal,Kolkata Knight Riders,1.6,0,12,7.5
638,2017,K. Yadav,Kolkata Knight Riders,3.5,0,38,10.86
638,2017,A. Nortje,Kolkata Knight Riders,2.7,0,18,6.67
638,2017,T. Boult,Kolkata Knight Riders,3.1,0,35,11.29
638,2017,J. Hazlewood,Lucknow Super Giants,1.3,0,14,10.77
638,2017,A. Nortje,Lucknow Super Giants,2.5,1,21,8.4
638,2017,K. Rabada,Lucknow Super Giants,1.4,3,12,8.57
638,2017,M. Pathirana,Lucknow Super Giants,2.1,2,24,11.43
639,2017,S. Nadeem,Sunrisers Hyderabad,1.7,1,11,6.47
639,2017,W. Sundar,Sunrisers Hyderabad,2.1,1,17,8.1
639,2017,M. Shami,Sunrisers Hyderabad,2.9,2,27,9.31
639,2017,K. Rabada,Sunrisers Hyderabad,2.7,1,31,11.48
639,2017,S. Nadeem,Mumbai Indians,3.6,0,34,9.44
639,2017,W. Sundar,Mumbai Indians,3.0,0,31,10.33
639,2017,H. Rauf,Mumbai Indians,2.8,0,32,11.43
639,2017,T. Boult,Mumbai Indians,3.5,0,25,7.14
639,2017,M. Shami,Mumbai Indians,2.1,1,19,9.05
639,2017,D. Kuldekar,Mumbai Indians,1.4,0,16,11.43
640,2017,M. Pathirana,Chennai Super Kings,2.6,2,19,7.31
640,2017,A. Mishra,Chennai Super Kings,1.9,0,14,7.37
640,2017,W. Sundar,Chennai Super Kings,1.3,0,12,9.23
640,2017,M. Markande,Chennai Super Kings,3.0,2,28,9.33
640,2017,K. Yadav,Kolkata Knight Riders,3.8,0,40,10.53
640,2017,A. Mishra,Kolkata Knight Riders,1.4,0,10,7.14
640,2017,H. Rauf,Kolkata Knight Riders,1.6,0,17,10.62
640,2017,P. Chawla,Kolkata Knight Riders,2.7,2,23,8.52
640,2017,Y. Chahal,Kolkata Knight Riders,2.0,2,20,10.0
641,2017,A. Mishra,Rajasthan Royals,3.5,1,29,8.29
641,2017,K. Rabada,Rajasthan Royals,3.4,2,38,11.18
641,2017,H. Rauf,Rajasthan Royals,1.8,0,21,11.67
641,2017,S. Nadeem,Rajasthan Royals,2.8,2,31,11.07
641,2017,K. Yadav,Rajasthan Royals,3.9,1,45,11.54
641,2017,D. Chahar,Chennai Super Kings,1.2,1,13,10.83
641,2017,R. Ashwin,Chennai Super Kings,3.3,0,20,6.06
641,2017,P. Chawla,Chennai Super Kings,3.3,0,19,5.76
641,2017,M. Shami,Chennai Super Kings,1.1,1,7,6.36
641,2017,M. Markande,Chennai Super Kings,1.6,0,14,8.75
641,2017,W. Sundar,Chennai Super Kings,1.3,0,11,8.46
642,2017,A. Nortje,Royal Challengers Bangalore,3.1,0,25,8.06
642,2017,K. Rabada,Royal Challengers Bangalore,2.5,2,20,8.0
642,2017,J. Bumrah,Royal Challengers Bangalore,3.7,1,29,7.84
642,2017,P. Chawla,Royal Challengers Bangalore,1.8,0,20,11.11
642,2017,S. Nadeem,Punjab Kings,2.6,1,23,8.85
642,2017,T. Boult,Punjab Kings,3.2,1,36,11.25
642,2017,K. Rabada,Punjab Kings,1.2,1,12,10.0
642,2017,D. Chahar,Punjab Kings,1.2,0,12,10.0
642,2017,M. Pathirana,Punjab Kings,3.4,3,26,7.65
643,2017,K. Rabada,Kolkata Knight Riders,1.7,0,10,5.88
643,2017,D. Kuldekar,Kolkata Knight Riders,3.4,0,37,10.88
643,2017,W. Sundar,Kolkata Knight Riders,2.4,2,22,9.17
643,2017,J. Hazlewood,Kolkata Knight Riders,3.5,0,32,9.14
643,2017,K. Yadav,Kolkata Knight Riders,2.7,3,28,10.37
643,2017,A. Mishra,Kolkata Knight Riders,3.2,0,32,10.0
643,2017,M. Markande,Punjab Kings,1.3,0,12,9.23
643,2017,D. Kuldekar,Punjab Kings,1.2,5,12,10.0
643,2017,M. Pathirana,Punjab Kings,2.8,1,24,8.57
643,2017,T. Boult,Punjab Kings,1.8,1,17,9.44
643,2017,B. Kumar,Punjab Kings,4.0,0,35,8.75
643,2017,J. Bumrah,Punjab Kings,3.6,2,23,6.39
644,2017,H. Rauf,Royal Challengers Bangalore,1.9,0,20,10.53
644,2017,S. Nadeem,Royal Challengers Bangalore,1.5,2,17,11.33
644,2017,K. Yadav,Royal Challengers Bangalore,1.2,2,11,9.17
644,2017,T. Natarajan,Royal Challengers Bangalore,1.5,1,10,6.67
644,2017,D. Kuldekar,Mumbai Indians,3.3,1,23,6.97
644,2017,M. Shami,Mumbai Indians,1.9,0,15,7.89
644,2017,A. Nortje,Mumbai Indians,3.4,3,38,11.18
644,2017,A. Mishra,Mumbai Indians,1.2,2,9,7.5
644,2017,R. Ashwin,Mumbai Indians,2.4,2,16,6.67
644,2017,J. Bumrah,Mumbai Indians,2.3,1,24,10.43
645,2017,S. Nadeem,Gujarat Titans,3.3,1,36,10.91
645,2017,H. Rauf,Gujarat Titans,2.7,3,17,6.3
645,2017,K. Rabada,Gujarat Titans,2.6,0,27,10.38
645,2017,B. Kumar,Gujarat Titans,2.6,0,25,9.62
645,2017,W. Sundar,Royal Challengers Bangalore,3.7,1,25,6.76
645,2017,R. Ashwin,Royal Challengers Bangalore,2.4,3,22,9.17
645,2017,K. Yadav,Royal Challengers Bangalore,1.8,0,11,6.11
645,2017,M. Shami,Royal Challengers Bangalore,2.6,3,30,11.54
645,2017,M. Markande,Royal Challengers Bangalore,1.2,0,7,5.83
645,2017,K. Rabada,Royal Challengers Bangalore,3.4,0,26,7.65
646,2017,A. Mishra,Chennai Super Kings,1.3,0,10,7.69
646,2017,K. Yadav,Chennai Super Kings,1.6,2,13,8.12
646,2017,M. Markande,Chennai Super Kings,3.1,0,25,8.06
646,2017,R. Ashwin,Chennai Super Kings,2.9,0,26,8.97
646,2017,S. Nadeem,Mumbai Indians,2.7,0,18,6.67
646,2017,R. Ashwin,Mumbai Indians,3.0,3,22,7.33
646,2017,A. Nortje,Mumbai Indians,2.4,2,15,6.25
646,2017,M. Markande,Mumbai Indians,3.3,2,33,10.0
647,2017,J. Hazlewood,Royal Challengers Bangalore,1.2,1,9,7.5
647,2017,Y. Chahal,Royal Challengers Bangalore,2.4,0,24,10.0
647,2017,M. Markande,Royal Challengers Bangalore,3.6,1,41,11.39
647,2017,W. Sundar,Royal Challengers Bangalore,2.8,0,20,7.14
647,2017,K. Yadav,Rajasthan Royals,3.1,3,30,9.68
647,2017,M. Shami,Rajasthan Royals,3.5,0,21,6.0
647,2017,B. Kumar,Rajasthan Royals,3.4,1,26,7.65
647,2017,W. Sundar,Rajasthan Royals,1.1,2,10,9.09
647,2017,K. Rabada,Rajasthan Royals,2.9,0,34,11.72
648,2017,A. Nortje,Punjab Kings,3.9,1,40,10.26
648,2017,S. Nadeem,Punjab Kings,3.6,1,32,8.89
648,2017,K. Rabada,Punjab Kings,3.3,3,37,11.21
648,2017,R. Ashwin,Punjab Kings,3.6,0,36,10.0
648,2017,M. Shami,Punjab Kings,4.0,1,37,9.25
648,2017,Y. Chahal,Punjab Kings,3.9,4,25,6.41
648,2017,A. Mishra,Mumbai Indians,2.0,1,21,10.5
648,2017,W. Sundar,Mumbai Indians,1.8,3,19,10.56
648,2017,J. Hazlewood,Mumbai Indians,1.0,1,11,11.0
648,2017,T. Natarajan,Mumbai Indians,1.9,0,18,9.47
648,2017,K. Rabada,Mumbai Indians,2.3,1,23,10.0
648,2017,M. Shami,Mumbai Indians,3.3,1,29,8.79
649,2017,P. Chawla,Delhi Capitals,2.0,2,19,9.5
649,2017,B. Kumar,Delhi Capitals,1.9,5,16,8.42
649,2017,Y. Chahal,Delhi Capitals,3.9,1,41,10.51
649,2017,W. Sundar,Delhi Capitals,3.5,1,41,11.71
649,2017,A. Nortje,Lucknow Super Giants,3.0,1,22,7.33
649,2017,B. Kumar,Lucknow Super Giants,3.6,2,30,8.33
649,2017,M. Markande,Lucknow Super Giants,1.0,0,6,6.0
649,2017,T. Boult,Lucknow Super Giants,3.9,2,41,10.51
649,2017,K. Yadav,Lucknow Super Giants,3.4,0,22,6.47
649,2017,K. Rabada,Lucknow Super Giants,2.9,1,25,8.62
650,2017,R. Ashwin,Punjab Kings,2.2,0,25,11.36
650,2017,Y. Chahal,Punjab Kings,3.3,0,22,6.67
650,2017,D. Kuldekar,Punjab Kings,1.7,0,15,8.82
650,2017,A. Mishra,Punjab Kings,1.8,2,16,8.89
650,2017,M. Pathirana,Punjab Kings,2.2,0,13,5.91
650,2017,D. Chahar,Punjab Kings,2.8,2,31,11.07
650,2017,D. Chahar,Lucknow Super Giants,2.2,0,20,9.09
650,2017,R. Ashwin,Lucknow Super Giants,2.1,1,24,11.43
650,2017,H. Rauf,Lucknow Super Giants,1.7,1,18,10.59
650,2017,P. Chawla,Lucknow Super Giants,2.2,1,17,7.73
650,2017,D. Kuldekar,Lucknow Super Giants,1.6,1,17,10.62
650,2017,W. Sundar,Lucknow Super Giants,2.7,2,20,7.41
651,2017,R. Ashwin,Kolkata Knight Riders,2.2,1,26,11.82
651,2017,A. Nortje,Kolkata Knight Riders,3.3,0,36,10.91
651,2017,A. Mishra,Kolkata Knight Riders,3.6,1,40,11.11
651,2017,P. Chawla,Kolkata Knight Riders,1.3,0,9,6.92
651,2017,J. Hazlewood,Kolkata Knight Riders,2.1,5,19,9.05
651,2017,P. Chawla,Mumbai Indians,2.1,0,20,9.52
651,2017,A. Nortje,Mumbai Indians,2.8,2,33,11.79
651,2017,Y. Chahal,Mumbai Indians,3.5,2,28,8.0
651,2017,M. Pathirana,Mumbai Indians,3.7,0,23,6.22
651,2017,D. Chahar,Mumbai Indians,2.5,0,22,8.8
652,2018,T. Boult,Royal Challengers Bangalore,1.4,0,15,10.71
652,2018,D. Chahar,Royal Challengers Bangalore,2.1,1,14,6.67
652,2018,J. Hazlewood,Royal Challengers Bangalore,2.2,1,24,10.91
