restaurant_id,name,city,area,cuisine,price_category,rest_type,avg_cost_two,rating,votes,avg_delivery_time,is_veg,discount_pct,online_order
R00945,Restaurant_945,Hyderabad,Connaught Place,"North Indian, Italian, Thai",Mid-Range,Casual Dining,735,3.4,113,21,False,20,True
R00946,Restaurant_946,Mumbai,Koramangala,"Biryani, Mexican, Desserts",Mid-Range,Cloud Kitchen,707,3.8,3,42,True,0,True
R00947,Restaurant_947,Delhi,Connaught Place,"Biryani, Fast Food, Italian",Mid-Range,Casual Dining,407,3.5,393,49,False,10,True
R00948,Restaurant_948,Mumbai,Navrangpura,Biryani,Mid-Range,Dhaba,531,3.7,250,68,False,20,True
R00949,Restaurant_949,Kolkata,Gomti Nagar,"Thai, South Indian, Fast Food",Mid-Range,Dhaba,608,4.3,394,26,False,20,True
R00950,Restaurant_950,Pune,Koramangala,"Desserts, Continental, Thai",Mid-Range,Quick Bites,574,3.8,1145,28,False,40,False
R00951,Restaurant_951,Mumbai,Malviya Nagar,"Mexican, Biryani, North Indian",Mid-Range,Quick Bites,542,4.2,89,26,False,20,True
R00952,Restaurant_952,Lucknow,Connaught Place,Chinese,Premium,Cloud Kitchen,817,4.2,768,31,False,10,False
R00953,Restaurant_953,Jaipur,Anna Nagar,"Italian, Continental, Desserts",Mid-Range,Dhaba,783,2.6,517,49,False,10,True
R00954,Restaurant_954,Jaipur,Salt Lake,North Indian,Mid-Range,Cloud Kitchen,692,3.2,211,64,False,0,True
R00955,Restaurant_955,Pune,Malviya Nagar,"Italian, Chinese, Biryani",Premium,Quick Bites,1159,4.2,386,36,False,20,True
R00956,Restaurant_956,Lucknow,Jubilee Hills,Fast Food,Budget,Casual Dining,358,3.4,145,69,True,20,False
R00957,Restaurant_957,Kolkata,Kothrud,North Indian,Budget,Cloud Kitchen,280,3.0,254,50,True,0,True
R00958,Restaurant_958,Mumbai,Salt Lake,Mexican,Mid-Range,Casual Dining,680,3.8,151,21,False,10,True
R00959,Restaurant_959,Pune,Bandra,"Continental, South Indian, Mexican",Mid-Range,Fine Dining,798,3.8,617,55,False,20,True
R00960,Restaurant_960,Chennai,Connaught Place,"South Indian, Chinese",Budget,Casual Dining,280,2.6,473,28,True,30,True
R00961,Restaurant_961,Hyderabad,Jubilee Hills,"South Indian, Biryani",Premium,Casual Dining,1143,4.6,40,20,False,50,True
R00962,Restaurant_962,Chennai,Bandra,"Thai, Chinese, South Indian",Premium,Quick Bites,1050,3.8,191,67,False,0,True
R00963,Restaurant_963,Lucknow,Koramangala,Chinese,Premium,Casual Dining,1763,3.9,360,63,False,10,True
R00964,Restaurant_964,Bangalore,Bandra,"Continental, Thai",Mid-Range,Quick Bites,751,4.1,113,41,True,0,True
R00965,Restaurant_965,Delhi,Salt Lake,"Desserts, Mexican",Mid-Range,Quick Bites,598,3.8,387,33,False,10,True
R00966,Restaurant_966,Lucknow,Malviya Nagar,"Continental, Desserts, Thai",Mid-Range,Quick Bites,529,3.8,54,63,False,20,True
R00967,Restaurant_967,Hyderabad,Bandra,Thai,Mid-Range,Casual Dining,794,3.6,479,47,False,20,True
R00968,Restaurant_968,Chennai,Jubilee Hills,Fast Food,Premium,Quick Bites,1452,4.0,251,40,True,0,False
R00969,Restaurant_969,Kolkata,Gomti Nagar,Desserts,Budget,Cafe,308,3.3,25,66,False,0,False
R00970,Restaurant_970,Delhi,Koramangala,"South Indian, Fast Food, Desserts",Budget,Quick Bites,295,3.7,818,32,False,0,True
R00971,Restaurant_971,Hyderabad,Gomti Nagar,"Thai, South Indian",Budget,Quick Bites,362,3.7,796,44,True,50,True
R00972,Restaurant_972,Bangalore,Kothrud,"South Indian, Italian, Continental",Budget,Quick Bites,341,2.6,103,50,True,0,True
R00973,Restaurant_973,Mumbai,Malviya Nagar,"Biryani, Desserts, North Indian",Premium,Quick Bites,1835,3.6,319,42,True,50,True
R00974,Restaurant_974,Lucknow,Gomti Nagar,"Thai, Fast Food, South Indian",Premium,Casual Dining,1906,4.8,159,56,False,40,True
R00975,Restaurant_975,Chennai,Jubilee Hills,"Fast Food, Biryani",Mid-Range,Cloud Kitchen,509,3.6,1568,56,False,20,False
R00976,Restaurant_976,Hyderabad,Jubilee Hills,"Mexican, North Indian",Mid-Range,Cloud Kitchen,562,4.3,3085,31,False,0,True
R00977,Restaurant_977,Mumbai,Koramangala,Biryani,Mid-Range,Casual Dining,572,3.6,572,25,True,10,False
R00978,Restaurant_978,Hyderabad,Navrangpura,"South Indian, North Indian, Chinese",Mid-Range,Quick Bites,428,3.0,384,64,False,20,True
R00979,Restaurant_979,Mumbai,Malviya Nagar,"Thai, Continental, Italian",Mid-Range,Cloud Kitchen,430,3.9,510,63,False,10,True
R00980,Restaurant_980,Kolkata,Anna Nagar,"Mexican, Fast Food",Mid-Range,Quick Bites,577,3.5,1072,59,False,0,True
R00981,Restaurant_981,Hyderabad,Anna Nagar,Chinese,Budget,Casual Dining,168,3.3,282,68,True,10,True
R00982,Restaurant_982,Pune,Jubilee Hills,Continental,Budget,Fine Dining,395,3.1,283,25,True,40,False
R00983,Restaurant_983,Jaipur,Navrangpura,"Continental, Thai, Biryani",Premium,Fine Dining,1916,3.8,1226,50,False,0,True
R00984,Restaurant_984,Jaipur,Bandra,"North Indian, Desserts, Continental",Mid-Range,Casual Dining,748,4.0,225,54,False,30,True
R00985,Restaurant_985,Hyderabad,Kothrud,"Desserts, Fast Food",Budget,Cloud Kitchen,340,3.6,94,46,False,10,True
R00986,Restaurant_986,Chennai,Malviya Nagar,"Mexican, South Indian",Budget,Fine Dining,130,3.6,50,52,False,30,True
R00987,Restaurant_987,Hyderabad,Kothrud,"Italian, Chinese, Mexican",Budget,Casual Dining,132,2.9,411,27,False,0,True
R00988,Restaurant_988,Chennai,Anna Nagar,South Indian,Budget,Cloud Kitchen,109,3.4,29,21,False,20,True
R00989,Restaurant_989,Hyderabad,Salt Lake,"Italian, Fast Food",Budget,Fine Dining,249,3.0,44,21,False,30,True
R00990,Restaurant_990,Delhi,Anna Nagar,"Continental, Fast Food, Thai",Mid-Range,Cloud Kitchen,757,3.5,147,64,True,0,True
R00991,Restaurant_991,Delhi,Malviya Nagar,Desserts,Premium,Casual Dining,914,4.2,605,35,False,30,True
R00992,Restaurant_992,Jaipur,Koramangala,"Mexican, Italian, Biryani",Mid-Range,Cloud Kitchen,594,3.6,350,32,False,20,True
R00993,Restaurant_993,Jaipur,Gomti Nagar,Italian,Mid-Range,Cloud Kitchen,745,4.5,523,31,False,0,True
R00994,Restaurant_994,Pune,Koramangala,"Mexican, North Indian",Premium,Quick Bites,928,4.5,184,61,False,10,True
R00995,Restaurant_995,Bangalore,Connaught Place,"Continental, Fast Food, Biryani",Budget,Quick Bites,239,3.5,44,59,False,0,False
R00996,Restaurant_996,Pune,Salt Lake,"Desserts, Continental",Mid-Range,Casual Dining,735,4.0,44,20,False,30,True
R00997,Restaurant_997,Jaipur,Jubilee Hills,"Fast Food, Mexican",Mid-Range,Quick Bites,532,3.6,541,30,True,20,False
R00998,Restaurant_998,Ahmedabad,Jubilee Hills,"Chinese, Fast Food, Continental",Mid-Range,Cafe,792,3.5,719,26,False,20,True
R00999,Restaurant_999,Mumbai,Navrangpura,"Mexican, Continental, Thai",Budget,Cloud Kitchen,145,3.2,373,24,False,0,True
R01000,Restaurant_1000,Kolkata,Malviya Nagar,"Biryani, Continental, South Indian",Budget,Casual Dining,116,3.2,1185,39,False,30,True
R01001,Restaurant_1001,Mumbai,Navrangpura,South Indian,Budget,Quick Bites,347,3.4,1357,51,False,0,False
R01002,Restaurant_1002,Ahmedabad,Anna Nagar,"Biryani, Chinese",Mid-Range,Casual Dining,485,3.4,72,45,False,40,True
R01003,Restaurant_1003,Bangalore,Anna Nagar,Biryani,Premium,Cloud Kitchen,840,4.3,223,64,False,20,True
R01004,Restaurant_1004,Pune,Salt Lake,Italian,Mid-Range,Quick Bites,586,4.0,239,31,False,0,True
R01005,Restaurant_1005,Bangalore,Kothrud,"Fast Food, Mexican, North Indian",Budget,Casual Dining,369,3.9,93,66,False,20,True
R01006,Restaurant_1006,Delhi,Salt Lake,Fast Food,Mid-Range,Quick Bites,475,4.0,908,51,True,50,True
R01007,Restaurant_1007,Jaipur,Koramangala,"Desserts, Continental",Mid-Range,Casual Dining,445,4.4,1222,69,True,20,True
R01008,Restaurant_1008,Chennai,Connaught Place,South Indian,Mid-Range,Dhaba,749,3.5,375,30,False,10,True
R01009,Restaurant_1009,Delhi,Jubilee Hills,"Desserts, Mexican, Continental",Premium,Cafe,1484,4.3,481,66,False,30,False
R01010,Restaurant_1010,Kolkata,Kothrud,Biryani,Mid-Range,Casual Dining,406,3.5,135,36,False,30,True
R01011,Restaurant_1011,Mumbai,Navrangpura,"Continental, Fast Food",Premium,Cloud Kitchen,1604,4.2,383,40,False,10,True
R01012,Restaurant_1012,Ahmedabad,Salt Lake,"Thai, Italian, Desserts",Budget,Quick Bites,289,3.3,646,55,False,10,True
R01013,Restaurant_1013,Pune,Connaught Place,Thai,Premium,Quick Bites,1058,3.4,71,34,False,20,True
R01014,Restaurant_1014,Jaipur,Navrangpura,"Italian, Desserts",Mid-Range,Casual Dining,714,4.0,451,67,False,20,True
R01015,Restaurant_1015,Ahmedabad,Bandra,Thai,Budget,Casual Dining,382,4.3,750,36,False,0,True
R01016,Restaurant_1016,Jaipur,Kothrud,"North Indian, Continental",Mid-Range,Casual Dining,630,3.2,148,41,True,0,True
R01017,Restaurant_1017,Kolkata,Connaught Place,"Desserts, South Indian",Budget,Dhaba,215,3.9,611,45,True,0,True
R01018,Restaurant_1018,Jaipur,Navrangpura,Desserts,Budget,Quick Bites,126,4.1,1018,32,False,50,True
R01019,Restaurant_1019,Ahmedabad,Navrangpura,"Biryani, Continental, Chinese",Budget,Dhaba,133,3.5,1695,60,False,0,True
R01020,Restaurant_1020,Mumbai,Navrangpura,"Mexican, Biryani, Thai",Budget,Fine Dining,393,3.3,452,42,False,10,False
R01021,Restaurant_1021,Delhi,Koramangala,North Indian,Mid-Range,Casual Dining,733,4.2,60,42,False,10,True
R01022,Restaurant_1022,Jaipur,Connaught Place,"Fast Food, Mexican",Mid-Range,Fine Dining,794,4.5,585,45,False,0,True
R01023,Restaurant_1023,Bangalore,Bandra,"Thai, South Indian, Italian",Mid-Range,Quick Bites,696,3.8,251,69,True,30,True
R01024,Restaurant_1024,Bangalore,Anna Nagar,"Thai, Biryani, Desserts",Mid-Range,Cafe,691,3.7,516,42,True,10,True
R01025,Restaurant_1025,Delhi,Connaught Place,North Indian,Mid-Range,Quick Bites,734,3.7,539,54,False,40,True
R01026,Restaurant_1026,Hyderabad,Kothrud,"North Indian, Thai",Budget,Cloud Kitchen,268,3.5,75,32,True,10,True
R01027,Restaurant_1027,Delhi,Koramangala,North Indian,Budget,Quick Bites,272,3.4,647,64,True,0,False
R01028,Restaurant_1028,Lucknow,Gomti Nagar,"Italian, North Indian, Desserts",Budget,Cafe,388,4.1,2144,23,False,0,True
R01029,Restaurant_1029,Hyderabad,Salt Lake,"Fast Food, Chinese",Premium,Cloud Kitchen,1215,4.2,1995,31,False,10,True
R01030,Restaurant_1030,Pune,Connaught Place,"Desserts, Thai, Chinese",Budget,Quick Bites,370,4.0,1747,49,True,0,True
R01031,Restaurant_1031,Kolkata,Anna Nagar,"Italian, Biryani, Mexican",Premium,Quick Bites,878,3.7,2363,33,False,40,True
R01032,Restaurant_1032,Delhi,Malviya Nagar,"Thai, Mexican",Budget,Fine Dining,207,3.7,57,35,False,30,True
R01033,Restaurant_1033,Hyderabad,Bandra,"Desserts, North Indian, Continental",Budget,Casual Dining,214,2.8,99,57,True,0,True
R01034,Restaurant_1034,Mumbai,Gomti Nagar,"Desserts, Thai",Budget,Quick Bites,227,3.4,265,62,False,20,True
R01035,Restaurant_1035,Jaipur,Bandra,Biryani,Budget,Quick Bites,366,3.1,600,68,False,30,True
R01036,Restaurant_1036,Ahmedabad,Kothrud,"South Indian, Mexican, Italian",Budget,Casual Dining,396,4.0,24,55,False,0,True
R01037,Restaurant_1037,Hyderabad,Kothrud,Biryani,Mid-Range,Cloud Kitchen,625,4.0,623,38,False,30,True
R01038,Restaurant_1038,Kolkata,Navrangpura,"Desserts, North Indian",Mid-Range,Cloud Kitchen,468,3.4,2115,58,False,30,True
R01039,Restaurant_1039,Chennai,Bandra,"Thai, Italian",Premium,Cloud Kitchen,1955,4.1,341,53,False,30,True
R01040,Restaurant_1040,Hyderabad,Malviya Nagar,"Biryani, Chinese",Premium,Cloud Kitchen,1661,3.6,2615,63,False,30,True
R01041,Restaurant_1041,Ahmedabad,Navrangpura,"Continental, Italian, Thai",Mid-Range,Cloud Kitchen,780,4.1,729,62,False,0,True
R01042,Restaurant_1042,Ahmedabad,Malviya Nagar,"Thai, Continental",Mid-Range,Fine Dining,432,4.3,273,63,True,40,True
R01043,Restaurant_1043,Delhi,Kothrud,"Italian, Fast Food, South Indian",Premium,Cloud Kitchen,1126,3.5,888,39,True,40,True
R01044,Restaurant_1044,Pune,Koramangala,North Indian,Premium,Casual Dining,1089,4.6,508,32,True,20,True
R01045,Restaurant_1045,Ahmedabad,Kothrud,Desserts,Budget,Quick Bites,307,3.7,262,53,False,0,True
R01046,Restaurant_1046,Hyderabad,Kothrud,"Thai, Continental, Fast Food",Premium,Casual Dining,1064,4.2,599,21,False,0,True
R01047,Restaurant_1047,Bangalore,Jubilee Hills,"Fast Food, Thai, Biryani",Mid-Range,Casual Dining,565,4.2,1071,60,False,10,True
R01048,Restaurant_1048,Kolkata,Koramangala,Fast Food,Mid-Range,Casual Dining,445,3.9,131,32,True,10,True
R01049,Restaurant_1049,Ahmedabad,Gomti Nagar,"North Indian, Desserts, Chinese",Budget,Casual Dining,206,3.7,1292,37,True,0,True
R01050,Restaurant_1050,Bangalore,Salt Lake,Biryani,Premium,Fine Dining,1211,3.7,745,26,False,0,True
R01051,Restaurant_1051,Jaipur,Connaught Place,"Mexican, North Indian",Mid-Range,Casual Dining,518,3.0,415,63,False,50,False
R01052,Restaurant_1052,Kolkata,Kothrud,"Biryani, Thai",Premium,Casual Dining,1860,3.6,51,21,False,0,True
R01053,Restaurant_1053,Pune,Kothrud,Fast Food,Budget,Fine Dining,323,3.7,814,37,False,30,True
R01054,Restaurant_1054,Delhi,Bandra,North Indian,Budget,Quick Bites,224,3.1,188,21,False,0,False
R01055,Restaurant_1055,Kolkata,Jubilee Hills,Desserts,Premium,Cloud Kitchen,1966,4.5,467,66,False,30,False
R01056,Restaurant_1056,Delhi,Salt Lake,North Indian,Mid-Range,Fine Dining,778,4.2,3373,64,True,0,True
R01057,Restaurant_1057,Lucknow,Jubilee Hills,"Thai, Continental, South Indian",Mid-Range,Cloud Kitchen,442,4.4,1107,67,True,10,False
R01058,Restaurant_1058,Delhi,Anna Nagar,"Chinese, Thai, Italian",Mid-Range,Cloud Kitchen,682,3.2,38,60,True,30,True
R01059,Restaurant_1059,Jaipur,Navrangpura,"North Indian, Chinese, South Indian",Premium,Fine Dining,1772,4.2,84,26,False,0,True
R01060,Restaurant_1060,Ahmedabad,Anna Nagar,South Indian,Mid-Range,Cafe,660,4.3,797,60,True,10,False
R01061,Restaurant_1061,Bangalore,Kothrud,"Fast Food, North Indian, Desserts",Premium,Casual Dining,1418,3.6,1972,46,True,0,False
R01062,Restaurant_1062,Delhi,Salt Lake,"Continental, Mexican, Biryani",Mid-Range,Casual Dining,434,3.5,228,42,False,40,False
R01063,Restaurant_1063,Lucknow,Koramangala,Desserts,Premium,Cafe,1988,3.6,279,25,False,0,False
R01064,Restaurant_1064,Mumbai,Navrangpura,"Continental, Mexican, Biryani",Mid-Range,Dhaba,403,4.0,21,44,False,10,False
R01065,Restaurant_1065,Kolkata,Jubilee Hills,"Thai, Biryani",Mid-Range,Casual Dining,774,4.5,358,31,False,0,True
R01066,Restaurant_1066,Kolkata,Malviya Nagar,Chinese,Mid-Range,Casual Dining,761,4.4,27,33,False,30,True
R01067,Restaurant_1067,Jaipur,Kothrud,"South Indian, Thai",Budget,Casual Dining,146,3.2,440,65,False,10,True
R01068,Restaurant_1068,Pune,Malviya Nagar,"Continental, Italian",Budget,Casual Dining,125,3.4,227,43,True,10,False
R01069,Restaurant_1069,Ahmedabad,Gomti Nagar,"Italian, North Indian, Continental",Budget,Fine Dining,114,3.6,521,27,False,20,True
R01070,Restaurant_1070,Jaipur,Anna Nagar,"Mexican, Italian",Premium,Casual Dining,1885,3.6,353,49,True,30,True
R01071,Restaurant_1071,Jaipur,Jubilee Hills,Mexican,Mid-Range,Quick Bites,773,4.3,344,27,False,20,True
R01072,Restaurant_1072,Delhi,Jubilee Hills,South Indian,Budget,Quick Bites,234,3.3,1097,22,True,10,True
R01073,Restaurant_1073,Delhi,Connaught Place,Thai,Budget,Quick Bites,268,4.1,62,30,False,0,False
R01074,Restaurant_1074,Lucknow,Connaught Place,"Thai, Mexican",Premium,Fine Dining,865,4.8,620,57,False,0,False
R01075,Restaurant_1075,Delhi,Salt Lake,"Biryani, Italian",Mid-Range,Cafe,718,3.7,350,47,False,20,True
R01076,Restaurant_1076,Jaipur,Jubilee Hills,"Mexican, North Indian, Thai",Premium,Quick Bites,1040,4.0,48,55,True,40,False
R01077,Restaurant_1077,Mumbai,Gomti Nagar,Thai,Premium,Dhaba,1526,4.4,798,63,False,30,True
R01078,Restaurant_1078,Delhi,Koramangala,"Biryani, South Indian, North Indian",Mid-Range,Quick Bites,799,3.5,1526,52,True,20,True
R01079,Restaurant_1079,Jaipur,Jubilee Hills,Chinese,Mid-Range,Casual Dining,525,3.9,92,68,False,0,True
R01080,Restaurant_1080,Mumbai,Anna Nagar,"Fast Food, Continental",Budget,Cafe,240,3.9,938,52,False,40,True
R01081,Restaurant_1081,Hyderabad,Malviya Nagar,"Mexican, Desserts",Mid-Range,Fine Dining,752,3.3,1149,59,True,0,True
R01082,Restaurant_1082,Kolkata,Anna Nagar,"Continental, Biryani",Budget,Cloud Kitchen,249,3.0,243,38,False,30,True
R01083,Restaurant_1083,Hyderabad,Kothrud,Italian,Budget,Casual Dining,167,3.7,1129,54,True,40,True
R01084,Restaurant_1084,Bangalore,Malviya Nagar,"Thai, Chinese",Mid-Range,Quick Bites,711,4.2,339,42,True,0,True
R01085,Restaurant_1085,Chennai,Anna Nagar,"Chinese, Italian",Budget,Casual Dining,359,3.3,522,20,False,40,True
R01086,Restaurant_1086,Bangalore,Jubilee Hills,"Desserts, Chinese, Biryani",Mid-Range,Fine Dining,790,3.8,888,30,False,50,True
R01087,Restaurant_1087,Ahmedabad,Gomti Nagar,"Biryani, Fast Food, Mexican",Premium,Fine Dining,1924,4.6,478,27,False,10,True
R01088,Restaurant_1088,Pune,Connaught Place,"South Indian, Chinese",Mid-Range,Cafe,795,4.8,527,67,False,0,True
R01089,Restaurant_1089,Delhi,Gomti Nagar,Italian,Mid-Range,Fine Dining,589,4.2,250,40,True,10,False
R01090,Restaurant_1090,Kolkata,Malviya Nagar,"Mexican, Italian",Budget,Cafe,234,3.0,228,51,True,0,True
R01091,Restaurant_1091,Pune,Connaught Place,South Indian,Premium,Cloud Kitchen,922,4.0,79,54,False,0,False
R01092,Restaurant_1092,Kolkata,Navrangpura,"Mexican, North Indian, Fast Food",Mid-Range,Casual Dining,772,2.8,1,22,False,30,True
R01093,Restaurant_1093,Mumbai,Navrangpura,"South Indian, Mexican",Premium,Casual Dining,810,4.2,1311,31,True,30,False
R01094,Restaurant_1094,Delhi,Gomti Nagar,South Indian,Budget,Quick Bites,327,3.9,36,31,False,20,False
R01095,Restaurant_1095,Chennai,Kothrud,Italian,Budget,Casual Dining,226,3.1,968,62,True,30,True
R01096,Restaurant_1096,Lucknow,Navrangpura,Mexican,Budget,Cafe,247,3.4,840,21,False,10,True
R01097,Restaurant_1097,Pune,Koramangala,"Desserts, South Indian",Premium,Casual Dining,1555,3.6,163,22,False,0,True
R01098,Restaurant_1098,Chennai,Bandra,"Desserts, Biryani, North Indian",Mid-Range,Casual Dining,637,3.5,469,50,False,30,True
R01099,Restaurant_1099,Mumbai,Anna Nagar,Thai,Mid-Range,Quick Bites,577,3.9,132,61,False,0,True
R01100,Restaurant_1100,Hyderabad,Gomti Nagar,"Mexican, Desserts",Premium,Casual Dining,1029,3.8,235,25,False,0,True
R01101,Restaurant_1101,Delhi,Jubilee Hills,"Mexican, Biryani, Chinese",Budget,Quick Bites,173,3.9,187,22,True,0,True
R01102,Restaurant_1102,Ahmedabad,Jubilee Hills,"Thai, North Indian",Premium,Cloud Kitchen,1548,4.3,60,60,False,10,True
R01103,Restaurant_1103,Hyderabad,Jubilee Hills,"Mexican, North Indian",Premium,Quick Bites,832,3.8,933,39,True,30,True
R01104,Restaurant_1104,Kolkata,Malviya Nagar,Biryani,Budget,Quick Bites,245,2.5,981,23,True,0,False
R01105,Restaurant_1105,Lucknow,Bandra,Mexican,Budget,Casual Dining,344,4.1,10,41,True,0,True
R01106,Restaurant_1106,Mumbai,Navrangpura,"North Indian, Italian, Fast Food",Premium,Casual Dining,1389,4.5,768,40,False,40,False
R01107,Restaurant_1107,Jaipur,Gomti Nagar,"Chinese, Biryani",Budget,Quick Bites,388,3.9,102,63,True,0,True
R01108,Restaurant_1108,Jaipur,Bandra,"Fast Food, North Indian",Mid-Range,Cloud Kitchen,430,4.3,2117,49,True,0,True
R01109,Restaurant_1109,Hyderabad,Salt Lake,"Continental, Desserts",Mid-Range,Fine Dining,400,4.4,775,62,False,20,True
R01110,Restaurant_1110,Delhi,Jubilee Hills,"Fast Food, Mexican",Premium,Cloud Kitchen,855,4.3,789,38,False,10,True
R01111,Restaurant_1111,Hyderabad,Koramangala,Fast Food,Mid-Range,Casual Dining,636,3.5,126,51,False,0,True
R01112,Restaurant_1112,Pune,Malviya Nagar,Fast Food,Mid-Range,Cloud Kitchen,414,3.3,132,33,False,10,False
R01113,Restaurant_1113,Delhi,Malviya Nagar,"Italian, Fast Food, South Indian",Premium,Cloud Kitchen,1376,3.4,148,50,False,10,False
R01114,Restaurant_1114,Hyderabad,Anna Nagar,"South Indian, Biryani",Premium,Cloud Kitchen,939,4.4,180,47,False,0,True
R01115,Restaurant_1115,Jaipur,Gomti Nagar,"North Indian, Continental",Mid-Range,Casual Dining,561,3.7,333,68,False,50,True
R01116,Restaurant_1116,Chennai,Navrangpura,Mexican,Budget,Cloud Kitchen,302,3.6,228,36,False,0,True
R01117,Restaurant_1117,Delhi,Anna Nagar,Desserts,Budget,Casual Dining,319,3.8,169,51,False,30,True
R01118,Restaurant_1118,Kolkata,Salt Lake,"Desserts, South Indian, Italian",Mid-Range,Dhaba,453,3.9,0,51,False,10,False
R01119,Restaurant_1119,Pune,Kothrud,"North Indian, Italian, Desserts",Mid-Range,Fine Dining,586,4.0,301,32,True,10,True
R01120,Restaurant_1120,Chennai,Anna Nagar,Italian,Budget,Cloud Kitchen,176,2.7,410,60,False,0,True
R01121,Restaurant_1121,Mumbai,Kothrud,"Desserts, Chinese, Biryani",Budget,Quick Bites,392,2.9,523,67,True,10,False
R01122,Restaurant_1122,Ahmedabad,Kothrud,Chinese,Mid-Range,Quick Bites,504,4.9,71,62,False,0,False
R01123,Restaurant_1123,Kolkata,Jubilee Hills,Continental,Mid-Range,Casual Dining,542,3.8,331,37,False,30,True
R01124,Restaurant_1124,Hyderabad,Kothrud,"Desserts, Chinese",Budget,Cafe,242,3.1,143,48,False,10,False
R01125,Restaurant_1125,Jaipur,Malviya Nagar,"Italian, Mexican, Fast Food",Mid-Range,Casual Dining,676,3.3,1219,39,False,50,False
R01126,Restaurant_1126,Delhi,Bandra,Fast Food,Budget,Casual Dining,156,3.7,583,69,False,50,True
R01127,Restaurant_1127,Hyderabad,Salt Lake,Italian,Budget,Casual Dining,136,3.9,276,35,False,40,True
R01128,Restaurant_1128,Lucknow,Malviya Nagar,North Indian,Budget,Cafe,180,3.1,55,46,False,20,False
R01129,Restaurant_1129,Kolkata,Jubilee Hills,Desserts,Premium,Cloud Kitchen,1296,4.7,635,30,False,10,True
R01130,Restaurant_1130,Kolkata,Connaught Place,"Fast Food, Chinese, Thai",Premium,Cafe,1519,4.5,55,30,True,0,False
R01131,Restaurant_1131,Kolkata,Jubilee Hills,North Indian,Premium,Casual Dining,1608,3.6,535,20,False,10,True
R01132,Restaurant_1132,Pune,Kothrud,"Mexican, Biryani",Mid-Range,Casual Dining,441,4.1,272,47,False,20,True
R01133,Restaurant_1133,Pune,Salt Lake,Continental,Budget,Fine Dining,388,3.5,81,36,True,20,False
R01134,Restaurant_1134,Lucknow,Anna Nagar,"Desserts, North Indian, Mexican",Budget,Casual Dining,112,3.3,147,60,False,0,True
R01135,Restaurant_1135,Bangalore,Salt Lake,Chinese,Budget,Cafe,284,4.1,149,35,True,20,False
R01136,Restaurant_1136,Bangalore,Salt Lake,Italian,Budget,Dhaba,335,2.8,699,44,True,20,True
R01137,Restaurant_1137,Kolkata,Kothrud,"Mexican, Desserts",Mid-Range,Quick Bites,780,3.4,145,59,True,20,True
R01138,Restaurant_1138,Ahmedabad,Bandra,Italian,Budget,Cafe,205,3.6,89,36,False,10,True
R01139,Restaurant_1139,Delhi,Malviya Nagar,Thai,Mid-Range,Casual Dining,482,3.8,411,60,True,20,False
R01140,Restaurant_1140,Hyderabad,Bandra,"South Indian, North Indian",Budget,Fine Dining,281,3.7,361,26,True,10,True
R01141,Restaurant_1141,Chennai,Malviya Nagar,"Thai, South Indian, Mexican",Mid-Range,Quick Bites,531,3.6,355,28,False,0,True
R01142,Restaurant_1142,Kolkata,Jubilee Hills,"Thai, South Indian, Fast Food",Budget,Quick Bites,300,3.3,121,40,True,20,True
R01143,Restaurant_1143,Delhi,Bandra,Chinese,Budget,Dhaba,115,3.5,1084,60,False,20,False
R01144,Restaurant_1144,Ahmedabad,Connaught Place,"Thai, Italian, Fast Food",Premium,Quick Bites,875,4.5,45,37,True,0,True
R01145,Restaurant_1145,Jaipur,Gomti Nagar,"Continental, South Indian, Biryani",Mid-Range,Cloud Kitchen,718,3.9,2073,55,False,10,True
R01146,Restaurant_1146,Ahmedabad,Bandra,Chinese,Mid-Range,Casual Dining,551,3.5,727,63,False,0,True
R01147,Restaurant_1147,Hyderabad,Gomti Nagar,"Mexican, Thai, Italian",Premium,Casual Dining,1104,3.9,777,41,False,20,True
R01148,Restaurant_1148,Kolkata,Bandra,Desserts,Budget,Cafe,221,3.3,351,30,True,30,False
R01149,Restaurant_1149,Ahmedabad,Connaught Place,"Desserts, Mexican",Budget,Casual Dining,336,3.8,756,31,False,0,True
R01150,Restaurant_1150,Mumbai,Salt Lake,South Indian,Budget,Casual Dining,123,3.8,81,23,True,40,False
R01151,Restaurant_1151,Lucknow,Navrangpura,"Thai, Italian, Continental",Premium,Casual Dining,1439,4.2,1734,50,True,30,False
R01152,Restaurant_1152,Hyderabad,Gomti Nagar,"Italian, Chinese",Budget,Quick Bites,369,4.3,440,52,False,30,False
R01153,Restaurant_1153,Kolkata,Malviya Nagar,"Continental, South Indian",Budget,Quick Bites,221,3.6,195,39,True,20,True
R01154,Restaurant_1154,Lucknow,Connaught Place,Desserts,Mid-Range,Quick Bites,743,4.7,84,58,True,30,True
R01155,Restaurant_1155,Pune,Koramangala,Continental,Budget,Dhaba,106,3.5,183,42,False,20,True
R01156,Restaurant_1156,Hyderabad,Malviya Nagar,Thai,Budget,Quick Bites,292,3.4,712,57,False,0,False
R01157,Restaurant_1157,Chennai,Salt Lake,Italian,Budget,Quick Bites,332,3.6,947,21,False,10,True
R01158,Restaurant_1158,Hyderabad,Jubilee Hills,"Italian, Chinese",Premium,Quick Bites,952,4.5,250,21,False,0,False
