order_id,customer_id,order_date,category,brand,mrp,discount_pct,price_paid,rating,returned,delivery_days,city
ORD005074,C00221,2023-04-21,Women's Clothing,Vero Moda,703,10,632,3,False,7,Delhi
ORD005075,C00522,2023-09-07,Kids,Hopscotch,2331,50,1165,2,False,2,Ahmedabad
ORD005076,C01043,2023-03-06,Accessories,Baggit,1756,40,1053,5,False,2,Kolkata
ORD005077,C01896,2023-06-22,Women's Clothing,Aurelia,5979,10,5381,4,False,6,Lucknow
ORD005078,C01576,2024-12-08,Men's Clothing,Jack & Jones,3666,50,1833,4,False,2,Chennai
ORD005079,C00900,2023-02-15,Men's Clothing,Roadster,1922,10,1729,2,True,3,Delhi
ORD005080,C01046,2022-12-12,Accessories,Fossil,1977,40,1186,5,False,3,Hyderabad
ORD005081,C00354,2022-08-16,Women's Clothing,Vero Moda,802,40,481,4,True,4,Delhi
ORD005082,C01390,2022-05-02,Women's Clothing,Biba,1466,70,439,5,False,5,Hyderabad
ORD005083,C00508,2022-05-01,Women's Clothing,Aurelia,5363,20,4290,2,False,4,Kolkata
ORD005084,C00181,2024-08-05,Men's Clothing,Jack & Jones,2251,20,1800,3,True,4,Delhi
ORD005085,C00002,2024-02-19,Women's Clothing,W,3868,40,2320,4,False,3,Hyderabad
ORD005086,C00650,2023-04-28,Sports & Fitness,Nike,2682,50,1341,1,False,6,Mumbai
ORD005087,C00189,2024-08-24,Men's Clothing,US Polo,4130,40,2478,2,False,7,Kolkata
ORD005088,C00501,2023-05-21,Footwear,Puma,1026,20,820,5,False,6,Lucknow
ORD005089,C01628,2023-09-18,Beauty,Lakme,886,60,354,2,False,6,Kolkata
ORD005090,C01132,2022-03-31,Footwear,Bata,3464,50,1732,4,False,3,Kolkata
ORD005091,C00247,2023-03-28,Women's Clothing,Vero Moda,3937,60,1574,4,False,6,Jaipur
ORD005092,C00844,2022-07-21,Accessories,Baggit,3877,50,1938,5,False,3,Kolkata
ORD005093,C00342,2022-10-03,Women's Clothing,AND,3653,50,1826,5,False,2,Delhi
ORD005094,C00586,2024-02-20,Beauty,L'Oreal,2698,20,2158,3,False,7,Jaipur
ORD005095,C01297,2022-10-26,Men's Clothing,Zara,4196,20,3356,4,False,5,Jaipur
ORD005096,C00756,2024-08-09,Beauty,Maybelline,631,50,315,5,False,2,Ahmedabad
ORD005097,C00256,2024-10-15,Beauty,L'Oreal,2121,50,1060,3,False,7,Kolkata
ORD005098,C01954,2024-09-23,Footwear,Adidas,7228,20,5782,4,False,7,Bangalore
ORD005099,C01799,2024-12-22,Sports & Fitness,Decathlon,4670,60,1868,5,False,2,Pune
ORD005100,C00858,2023-03-05,Men's Clothing,Jack & Jones,1894,60,757,5,False,5,Hyderabad
ORD005101,C01315,2023-11-18,Beauty,Maybelline,2442,30,1709,5,False,7,Hyderabad
ORD005102,C01164,2023-06-15,Women's Clothing,Vero Moda,2518,20,2014,4,False,4,Chennai
ORD005103,C00728,2024-09-11,Men's Clothing,Jack & Jones,3339,70,1001,4,False,4,Mumbai
ORD005104,C00332,2022-01-17,Men's Clothing,H&M,2790,60,1116,4,True,7,Jaipur
ORD005105,C01460,2024-06-05,Men's Clothing,Roadster,1634,60,653,4,False,3,Hyderabad
ORD005106,C00264,2022-10-28,Footwear,Bata,1521,30,1064,4,True,7,Mumbai
ORD005107,C01907,2023-12-18,Beauty,MAC,514,60,205,5,False,5,Jaipur
ORD005108,C01827,2023-04-05,Accessories,Baggit,2783,30,1948,5,False,4,Lucknow
ORD005109,C01773,2023-08-06,Kids,H&M Kids,2189,40,1313,4,False,2,Delhi
ORD005110,C00006,2024-02-21,Women's Clothing,Biba,666,50,333,4,True,6,Jaipur
ORD005111,C00322,2024-05-29,Men's Clothing,Roadster,2553,50,1276,4,False,2,Mumbai
ORD005112,C00917,2023-03-06,Women's Clothing,AND,2388,60,955,3,False,7,Delhi
ORD005113,C01660,2024-03-20,Women's Clothing,Biba,1801,30,1260,4,False,2,Hyderabad
ORD005114,C01573,2024-06-03,Men's Clothing,H&M,1802,60,720,4,False,4,Ahmedabad
ORD005115,C00438,2024-09-29,Women's Clothing,Biba,5679,30,3975,3,False,2,Mumbai
ORD005116,C00973,2023-02-12,Accessories,Baggit,1378,20,1102,5,False,7,Pune
ORD005117,C01227,2023-07-01,Women's Clothing,Aurelia,5216,40,3129,4,False,3,Jaipur
ORD005118,C01741,2022-10-13,Footwear,Adidas,5449,60,2179,3,False,6,Chennai
ORD005119,C01063,2022-06-11,Men's Clothing,H&M,1862,60,744,5,False,7,Kolkata
ORD005120,C00826,2024-08-07,Women's Clothing,Vero Moda,2206,40,1323,4,True,2,Ahmedabad
ORD005121,C00601,2024-05-11,Footwear,Nike,8291,40,4974,5,False,2,Lucknow
ORD005122,C01885,2022-07-01,Accessories,Titan,3662,40,2197,3,False,2,Pune
ORD005123,C00536,2022-11-20,Men's Clothing,US Polo,4837,40,2902,1,False,5,Ahmedabad
ORD005124,C01109,2024-01-18,Men's Clothing,Zara,4191,30,2933,4,True,3,Kolkata
ORD005125,C00286,2024-04-13,Women's Clothing,Biba,5564,20,4451,5,False,5,Jaipur
ORD005126,C00692,2023-05-04,Men's Clothing,Roadster,3462,30,2423,3,False,5,Jaipur
ORD005127,C01257,2024-11-22,Men's Clothing,US Polo,889,40,533,5,False,6,Jaipur
ORD005128,C00381,2024-12-17,Kids,Carter's,2047,70,614,5,False,5,Ahmedabad
ORD005129,C00095,2024-12-23,Beauty,Nykaa,1543,30,1080,4,False,6,Lucknow
ORD005130,C00820,2024-06-09,Women's Clothing,Aurelia,2010,40,1206,5,False,5,Delhi
ORD005131,C00081,2024-02-24,Sports & Fitness,Reebok,4342,20,3473,4,False,3,Lucknow
ORD005132,C00475,2023-07-30,Beauty,L'Oreal,810,10,729,3,True,3,Mumbai
ORD005133,C00924,2024-11-29,Men's Clothing,Jack & Jones,3365,20,2692,5,False,6,Pune
ORD005134,C00390,2024-02-08,Men's Clothing,US Polo,2188,40,1312,2,False,6,Kolkata
ORD005135,C01030,2024-10-08,Footwear,Nike,821,40,492,5,False,6,Lucknow
ORD005136,C00171,2024-10-16,Women's Clothing,AND,3031,20,2424,5,False,5,Delhi
ORD005137,C00317,2022-03-07,Accessories,Baggit,909,40,545,4,False,2,Lucknow
ORD005138,C00772,2023-07-28,Footwear,Nike,1685,60,674,5,False,2,Mumbai
ORD005139,C00955,2024-06-04,Women's Clothing,Aurelia,2475,30,1732,4,True,2,Bangalore
ORD005140,C01114,2023-01-03,Women's Clothing,AND,4211,40,2526,3,False,4,Hyderabad
ORD005141,C00403,2024-10-20,Women's Clothing,AND,3756,30,2629,5,False,3,Bangalore
ORD005142,C00664,2022-05-11,Sports & Fitness,Reebok,6916,60,2766,4,False,2,Jaipur
ORD005143,C01095,2023-12-12,Footwear,Metro,4127,40,2476,5,False,3,Bangalore
ORD005144,C01486,2023-09-14,Men's Clothing,H&M,1849,40,1109,5,False,5,Chennai
ORD005145,C00771,2024-06-27,Kids,Mothercare,1759,20,1407,5,False,7,Chennai
ORD005146,C01512,2024-04-22,Men's Clothing,Roadster,2166,60,866,4,True,5,Pune
ORD005147,C01192,2022-01-23,Footwear,Adidas,2428,30,1699,4,False,2,Mumbai
ORD005148,C01415,2023-11-12,Accessories,Titan,1054,20,843,4,False,6,Bangalore
ORD005149,C00762,2023-03-27,Kids,Mothercare,2052,30,1436,5,False,4,Ahmedabad
ORD005150,C02000,2022-07-10,Men's Clothing,US Polo,1707,40,1024,2,True,6,Pune
ORD005151,C01150,2024-08-31,Kids,Carter's,996,30,697,3,False,2,Lucknow
ORD005152,C00028,2022-12-12,Men's Clothing,US Polo,2586,10,2327,4,False,7,Hyderabad
ORD005153,C00823,2023-09-19,Footwear,Adidas,8888,50,4444,5,False,2,Jaipur
ORD005154,C00154,2023-11-11,Sports & Fitness,Adidas,2020,50,1010,5,False,3,Chennai
ORD005155,C01162,2024-12-23,Women's Clothing,Aurelia,3220,20,2576,3,False,2,Delhi
ORD005156,C00999,2022-10-08,Kids,Mothercare,1470,30,1029,5,False,6,Pune
ORD005157,C00548,2022-06-26,Women's Clothing,Vero Moda,855,30,598,4,False,2,Jaipur
ORD005158,C01427,2023-09-09,Sports & Fitness,Puma,3997,30,2797,5,False,7,Kolkata
ORD005159,C00918,2024-09-25,Women's Clothing,Vero Moda,2027,70,608,4,False,2,Pune
ORD005160,C00707,2022-10-29,Men's Clothing,Jack & Jones,2148,10,1933,4,False,5,Delhi
ORD005161,C00498,2024-03-10,Women's Clothing,AND,5818,20,4654,4,False,6,Chennai
ORD005162,C01167,2023-03-31,Women's Clothing,Vero Moda,645,60,258,4,False,6,Chennai
ORD005163,C01944,2022-03-25,Women's Clothing,AND,1289,30,902,5,False,2,Delhi
ORD005164,C01673,2023-04-15,Men's Clothing,H&M,740,40,444,4,False,4,Mumbai
ORD005165,C00331,2024-09-12,Men's Clothing,Roadster,1963,70,588,4,False,6,Ahmedabad
ORD005166,C00779,2022-03-26,Men's Clothing,Jack & Jones,4520,60,1808,5,False,5,Hyderabad
ORD005167,C01452,2023-04-01,Footwear,Nike,3683,20,2946,4,False,7,Hyderabad
ORD005168,C00537,2024-11-01,Women's Clothing,W,2880,60,1152,2,False,4,Lucknow
ORD005169,C01226,2022-01-29,Women's Clothing,Vero Moda,3459,50,1729,5,True,7,Pune
ORD005170,C01127,2022-10-21,Beauty,Maybelline,270,40,162,4,False,3,Delhi
ORD005171,C01815,2023-01-03,Kids,Hopscotch,1945,40,1167,5,False,7,Ahmedabad
ORD005172,C00915,2022-05-28,Footwear,Metro,6700,10,6030,3,False,5,Pune
ORD005173,C01564,2022-05-17,Kids,Marks & Spencer,1124,20,899,4,False,3,Lucknow
ORD005174,C00133,2024-09-17,Sports & Fitness,Nike,6354,20,5083,5,False,7,Pune
ORD005175,C00556,2022-04-20,Kids,H&M Kids,689,40,413,4,False,2,Jaipur
ORD005176,C01835,2023-02-01,Beauty,Maybelline,2754,30,1927,4,False,3,Jaipur
ORD005177,C01381,2024-04-03,Sports & Fitness,Nike,3300,30,2310,4,True,2,Ahmedabad
ORD005178,C00426,2022-02-28,Women's Clothing,Biba,1923,30,1346,4,False,6,Bangalore
ORD005179,C01174,2023-10-08,Kids,Mothercare,1627,70,488,2,False,7,Lucknow
ORD005180,C01097,2022-10-28,Kids,Hopscotch,1372,30,960,5,False,5,Chennai
ORD005181,C00560,2023-11-03,Men's Clothing,US Polo,3421,50,1710,3,False,6,Jaipur
ORD005182,C00615,2022-12-28,Beauty,L'Oreal,712,60,284,5,False,7,Delhi
ORD005183,C01111,2022-04-11,Footwear,Puma,6080,30,4256,5,False,4,Mumbai
ORD005184,C01015,2022-06-22,Footwear,Bata,8850,50,4425,5,False,3,Hyderabad
ORD005185,C01005,2022-06-27,Sports & Fitness,Nike,558,20,446,4,False,7,Bangalore
ORD005186,C00891,2022-04-01,Women's Clothing,Aurelia,4266,70,1279,3,True,2,Mumbai
ORD005187,C00883,2024-03-01,Sports & Fitness,Reebok,4062,40,2437,1,False,2,Ahmedabad
ORD005188,C00728,2023-10-05,Beauty,Lakme,2248,50,1124,4,False,3,Delhi
ORD005189,C01836,2024-11-03,Men's Clothing,US Polo,3273,40,1963,5,True,2,Ahmedabad
ORD005190,C01089,2022-08-10,Accessories,Fossil,475,60,190,4,False,5,Kolkata
ORD005191,C01312,2022-04-14,Footwear,Adidas,6268,30,4387,4,False,3,Kolkata
ORD005192,C01784,2024-07-03,Footwear,Metro,4920,40,2952,5,False,3,Bangalore
ORD005193,C00660,2022-06-07,Beauty,Lakme,1032,60,412,2,False,3,Bangalore
ORD005194,C00879,2023-09-30,Accessories,Fastrack,983,30,688,4,False,5,Jaipur
ORD005195,C00453,2024-11-07,Men's Clothing,Zara,2740,40,1644,4,False,5,Mumbai
ORD005196,C00523,2022-11-28,Footwear,Adidas,6915,60,2766,4,False,5,Jaipur
ORD005197,C00442,2024-05-06,Footwear,Bata,3081,50,1540,4,False,5,Jaipur
ORD005198,C01590,2023-12-21,Accessories,Fastrack,1944,50,972,4,False,6,Chennai
ORD005199,C00814,2024-12-19,Accessories,Titan,1451,50,725,4,False,3,Kolkata
ORD005200,C00998,2023-12-20,Women's Clothing,Aurelia,917,30,641,4,False,5,Mumbai
ORD005201,C00244,2024-04-18,Accessories,Fastrack,1718,20,1374,4,False,6,Ahmedabad
ORD005202,C00010,2023-05-12,Beauty,L'Oreal,2809,30,1966,4,False,3,Mumbai
ORD005203,C00023,2023-10-22,Men's Clothing,Roadster,1837,40,1102,5,False,7,Hyderabad
ORD005204,C00342,2022-10-07,Footwear,Metro,967,20,773,4,False,3,Bangalore
ORD005205,C00510,2024-05-26,Men's Clothing,Zara,3140,40,1884,4,False,5,Kolkata
ORD005206,C01959,2022-08-10,Footwear,Metro,4376,60,1750,5,False,7,Bangalore
ORD005207,C01784,2023-07-19,Beauty,L'Oreal,2968,30,2077,4,False,7,Jaipur
ORD005208,C00046,2022-08-20,Women's Clothing,W,1451,40,870,4,True,5,Chennai
ORD005209,C00813,2024-07-06,Accessories,Fossil,2082,40,1249,5,True,3,Lucknow
ORD005210,C00722,2022-05-20,Women's Clothing,Biba,2766,30,1936,5,False,3,Jaipur
ORD005211,C00680,2023-01-14,Beauty,L'Oreal,1889,30,1322,5,True,4,Lucknow
ORD005212,C01530,2024-08-19,Footwear,Puma,7792,50,3896,5,False,3,Chennai
ORD005213,C01364,2023-09-12,Women's Clothing,W,1724,30,1206,5,True,4,Jaipur
ORD005214,C01477,2024-01-04,Footwear,Puma,4347,20,3477,4,False,6,Ahmedabad
ORD005215,C01955,2022-08-02,Women's Clothing,Aurelia,3966,30,2776,3,False,4,Lucknow
ORD005216,C01352,2023-03-07,Accessories,Lavie,1492,30,1044,4,False,6,Chennai
ORD005217,C01443,2023-06-07,Footwear,Puma,6879,10,6191,4,False,3,Hyderabad
ORD005218,C00417,2023-09-03,Footwear,Adidas,5313,60,2125,5,True,7,Ahmedabad
ORD005219,C00105,2024-01-09,Footwear,Nike,2767,40,1660,5,False,5,Chennai
ORD005220,C00791,2023-05-08,Kids,H&M Kids,514,40,308,3,False,2,Jaipur
ORD005221,C01318,2023-11-16,Beauty,MAC,2047,50,1023,4,False,2,Jaipur
ORD005222,C01838,2022-06-03,Women's Clothing,Aurelia,5849,40,3509,3,False,2,Bangalore
ORD005223,C00242,2022-08-14,Beauty,Nykaa,2752,60,1100,5,False,2,Hyderabad
ORD005224,C01178,2024-12-23,Accessories,Titan,3229,50,1614,4,False,4,Lucknow
ORD005225,C00039,2022-11-08,Beauty,Maybelline,2288,40,1372,4,False,7,Pune
ORD005226,C00831,2022-03-13,Kids,Marks & Spencer,1259,30,881,5,False,6,Jaipur
ORD005227,C00968,2023-11-12,Men's Clothing,Roadster,3458,60,1383,5,False,5,Chennai
ORD005228,C00899,2024-10-26,Women's Clothing,Vero Moda,4153,50,2076,4,False,5,Ahmedabad
ORD005229,C01196,2022-04-25,Men's Clothing,US Polo,548,10,493,1,False,6,Lucknow
ORD005230,C00176,2022-05-03,Women's Clothing,AND,824,50,412,4,True,3,Jaipur
ORD005231,C00235,2024-10-15,Women's Clothing,Aurelia,5983,20,4786,2,False,7,Lucknow
ORD005232,C00073,2022-07-21,Men's Clothing,US Polo,3127,20,2501,3,False,6,Hyderabad
ORD005233,C01598,2024-09-20,Beauty,MAC,464,50,232,5,False,4,Mumbai
ORD005234,C00786,2024-08-13,Women's Clothing,W,2160,50,1080,5,False,6,Chennai
ORD005235,C01151,2024-07-23,Footwear,Metro,3562,40,2137,4,False,3,Delhi
ORD005236,C00047,2022-01-14,Women's Clothing,Aurelia,1983,30,1388,4,False,6,Ahmedabad
ORD005237,C00529,2024-06-04,Women's Clothing,Biba,1425,30,997,5,False,3,Chennai
ORD005238,C00497,2022-09-10,Women's Clothing,Vero Moda,1698,60,679,5,True,5,Pune
ORD005239,C00011,2024-10-30,Beauty,Maybelline,1707,50,853,3,False,7,Mumbai
ORD005240,C01012,2024-06-22,Kids,Mothercare,2369,30,1658,4,False,3,Bangalore
ORD005241,C01799,2023-01-27,Men's Clothing,Zara,771,30,539,2,False,7,Kolkata
ORD005242,C01545,2024-10-31,Beauty,Lakme,2719,40,1631,3,False,7,Mumbai
ORD005243,C01047,2023-07-09,Accessories,Lavie,2986,10,2687,5,False,4,Mumbai
ORD005244,C00631,2023-11-26,Kids,H&M Kids,689,30,482,4,False,5,Kolkata
ORD005245,C00333,2023-10-10,Women's Clothing,Aurelia,5331,60,2132,4,True,2,Jaipur
ORD005246,C00226,2022-08-02,Footwear,Nike,1963,20,1570,5,False,4,Lucknow
ORD005247,C00389,2022-07-06,Beauty,Nykaa,729,40,437,5,False,4,Delhi
ORD005248,C00824,2023-11-15,Accessories,Fossil,2907,50,1453,4,False,6,Mumbai
ORD005249,C00786,2022-06-26,Men's Clothing,US Polo,2746,20,2196,5,False,4,Lucknow
ORD005250,C00466,2024-01-30,Men's Clothing,H&M,1002,50,501,1,False,4,Lucknow
ORD005251,C00193,2024-05-28,Footwear,Metro,3224,60,1289,4,False,3,Chennai
ORD005252,C00197,2023-05-25,Sports & Fitness,Nike,533,30,373,5,True,7,Chennai
ORD005253,C01939,2022-04-16,Accessories,Titan,1963,30,1374,5,False,3,Kolkata
ORD005254,C01765,2024-05-02,Footwear,Adidas,6178,40,3706,5,False,6,Ahmedabad
ORD005255,C00604,2024-04-17,Women's Clothing,Aurelia,5137,50,2568,4,False,3,Ahmedabad
ORD005256,C00100,2024-07-18,Men's Clothing,US Polo,1630,60,652,3,False,5,Chennai
ORD005257,C00386,2023-08-19,Sports & Fitness,Nike,4614,30,3229,4,False,2,Hyderabad
ORD005258,C01701,2022-09-28,Accessories,Fastrack,1812,50,906,3,False,7,Lucknow
ORD005259,C01821,2024-11-28,Sports & Fitness,Nike,4915,40,2949,3,False,4,Ahmedabad
ORD005260,C00355,2024-04-27,Women's Clothing,W,5046,50,2523,3,False,5,Ahmedabad
ORD005261,C01568,2023-07-31,Footwear,Nike,8574,40,5144,4,False,7,Pune
ORD005262,C00889,2024-02-04,Beauty,Nykaa,1795,20,1436,5,False,7,Delhi
ORD005263,C01611,2022-09-04,Women's Clothing,AND,4578,40,2746,5,False,5,Bangalore
ORD005264,C01652,2023-06-20,Kids,Carter's,548,20,438,5,False,5,Mumbai
ORD005265,C01189,2022-05-25,Men's Clothing,Roadster,4018,60,1607,4,False,7,Pune
ORD005266,C00871,2024-01-04,Women's Clothing,Aurelia,2690,50,1345,5,False,4,Ahmedabad
ORD005267,C01479,2023-03-13,Women's Clothing,Aurelia,1274,10,1146,5,False,6,Pune
ORD005268,C01457,2022-12-14,Men's Clothing,Zara,2800,70,840,4,True,2,Bangalore
ORD005269,C00816,2022-05-13,Footwear,Adidas,4215,40,2529,4,False,6,Bangalore
ORD005270,C00327,2022-01-20,Women's Clothing,Vero Moda,1295,20,1036,4,False,6,Mumbai
ORD005271,C01731,2024-04-29,Men's Clothing,Zara,1089,40,653,5,False,4,Mumbai
ORD005272,C00899,2022-12-29,Accessories,Fastrack,1378,30,964,4,False,6,Hyderabad
ORD005273,C01145,2024-06-20,Beauty,MAC,1391,40,834,4,False,2,Lucknow
ORD005274,C01806,2023-12-03,Women's Clothing,Aurelia,1640,40,984,2,False,7,Jaipur
ORD005275,C00166,2024-02-10,Men's Clothing,H&M,602,40,361,4,False,4,Lucknow
ORD005276,C01249,2024-02-27,Men's Clothing,US Polo,4315,50,2157,4,False,2,Chennai
ORD005277,C01321,2023-06-13,Women's Clothing,Aurelia,5179,60,2071,5,False,7,Delhi
ORD005278,C01699,2022-09-12,Beauty,Nykaa,2855,40,1713,3,True,7,Bangalore
ORD005279,C00111,2022-06-05,Sports & Fitness,Adidas,6731,30,4711,4,False,2,Lucknow
ORD005280,C01359,2024-02-06,Women's Clothing,Biba,2585,50,1292,5,True,4,Lucknow
ORD005281,C00303,2023-05-29,Women's Clothing,Vero Moda,3319,40,1991,2,True,5,Delhi
ORD005282,C00245,2023-02-01,Sports & Fitness,Decathlon,2612,50,1306,5,False,3,Lucknow
ORD005283,C00217,2023-12-08,Beauty,Lakme,231,30,161,5,False,5,Kolkata
ORD005284,C01413,2022-09-17,Accessories,Titan,1183,40,709,5,False,4,Mumbai
ORD005285,C01837,2024-03-12,Women's Clothing,Biba,4371,40,2622,4,False,7,Kolkata
ORD005286,C01984,2023-06-01,Sports & Fitness,Decathlon,5835,40,3501,5,True,5,Jaipur
ORD005287,C01724,2023-01-29,Accessories,Titan,1131,30,791,5,False,4,Ahmedabad
ORD005288,C01562,2024-09-25,Footwear,Puma,2797,50,1398,3,True,3,Kolkata
ORD005289,C00382,2023-10-09,Accessories,Fossil,1378,30,964,4,False,4,Ahmedabad
ORD005290,C00614,2022-02-28,Sports & Fitness,Puma,627,10,564,4,False,2,Kolkata
ORD005291,C01298,2023-07-24,Kids,Hopscotch,1548,60,619,5,False,7,Mumbai
ORD005292,C01484,2024-07-30,Sports & Fitness,Puma,6285,60,2514,5,False,7,Lucknow
ORD005293,C00391,2024-07-29,Women's Clothing,Biba,956,30,669,3,True,7,Ahmedabad
ORD005294,C01215,2022-04-14,Women's Clothing,Vero Moda,2666,40,1599,4,False,7,Ahmedabad
ORD005295,C01580,2023-11-22,Accessories,Fastrack,2760,30,1931,4,False,2,Kolkata
ORD005296,C01460,2022-11-04,Men's Clothing,Roadster,3409,30,2386,4,False,2,Jaipur
ORD005297,C01952,2023-01-24,Kids,Marks & Spencer,2116,70,634,5,False,2,Jaipur
ORD005298,C01247,2023-08-23,Kids,H&M Kids,1058,30,740,4,False,4,Hyderabad
ORD005299,C01559,2023-04-23,Beauty,MAC,1630,40,978,5,True,3,Pune
ORD005300,C00481,2022-07-24,Footwear,Adidas,4935,40,2961,4,True,5,Delhi
ORD005301,C00313,2024-02-04,Women's Clothing,Vero Moda,2160,50,1080,2,False,4,Mumbai
ORD005302,C01133,2022-03-23,Footwear,Puma,5115,10,4603,5,False,3,Lucknow
ORD005303,C00542,2023-05-27,Women's Clothing,Vero Moda,1409,50,704,4,False,2,Delhi
ORD005304,C00361,2022-07-11,Women's Clothing,Vero Moda,1699,50,849,4,False,4,Hyderabad
ORD005305,C00422,2022-09-29,Footwear,Bata,4049,70,1214,4,False,4,Kolkata
ORD005306,C00554,2024-07-04,Men's Clothing,H&M,1469,60,587,4,False,5,Hyderabad
ORD005307,C00685,2022-01-08,Footwear,Metro,5098,30,3568,4,False,7,Chennai
ORD005308,C01284,2024-11-27,Accessories,Titan,3400,30,2380,4,False,4,Ahmedabad
ORD005309,C01622,2024-02-25,Women's Clothing,W,3325,40,1995,4,False,3,Jaipur
ORD005310,C01260,2024-07-21,Sports & Fitness,Puma,6903,40,4141,2,False,7,Bangalore
ORD005311,C01333,2023-10-26,Accessories,Baggit,2528,50,1264,4,False,2,Jaipur
ORD005312,C00913,2023-01-23,Accessories,Fossil,2593,30,1815,5,False,6,Lucknow
ORD005313,C01207,2023-05-10,Accessories,Baggit,2290,40,1374,5,False,7,Hyderabad
ORD005314,C00918,2022-02-11,Women's Clothing,Aurelia,2438,20,1950,3,False,2,Ahmedabad
ORD005315,C01277,2024-01-09,Men's Clothing,H&M,2317,30,1621,3,False,4,Bangalore
ORD005316,C01411,2024-01-25,Women's Clothing,Vero Moda,2676,50,1338,4,False,7,Pune
ORD005317,C00781,2024-05-27,Kids,H&M Kids,1400,40,840,4,False,6,Hyderabad
ORD005318,C00011,2024-02-26,Accessories,Fossil,1288,30,901,5,False,4,Delhi
ORD005319,C00128,2023-11-06,Men's Clothing,Jack & Jones,2211,60,884,5,False,2,Bangalore
ORD005320,C01226,2023-05-05,Accessories,Titan,3782,20,3025,5,False,2,Lucknow
ORD005321,C00595,2022-12-16,Beauty,Lakme,2516,30,1761,5,False,5,Jaipur
ORD005322,C00549,2024-09-16,Women's Clothing,Aurelia,3921,70,1176,4,False,3,Mumbai
ORD005323,C00597,2024-05-02,Women's Clothing,W,2405,70,721,5,False,5,Pune
ORD005324,C01919,2023-09-21,Kids,Hopscotch,2153,40,1291,4,False,7,Jaipur
ORD005325,C01412,2024-07-25,Women's Clothing,AND,5746,20,4596,4,False,2,Delhi
ORD005326,C00487,2022-09-02,Men's Clothing,Zara,4534,10,4080,3,False,4,Delhi
ORD005327,C01446,2022-02-05,Men's Clothing,H&M,3353,40,2011,3,False,3,Jaipur
ORD005328,C01022,2023-10-14,Kids,H&M Kids,1533,30,1073,5,True,2,Kolkata
ORD005329,C01427,2022-11-28,Beauty,Nykaa,770,60,308,5,False,2,Mumbai
ORD005330,C00720,2022-09-23,Men's Clothing,Jack & Jones,1079,30,755,4,False,5,Chennai
ORD005331,C00815,2024-11-05,Men's Clothing,H&M,1510,30,1057,4,False,4,Pune
ORD005332,C00552,2023-06-09,Sports & Fitness,Nike,6762,40,4057,5,False,4,Chennai
ORD005333,C01535,2022-07-11,Women's Clothing,W,4935,40,2961,5,False,2,Kolkata
ORD005334,C00072,2023-05-29,Sports & Fitness,Adidas,3850,30,2695,3,False,4,Chennai
ORD005335,C00490,2024-09-01,Accessories,Fossil,3178,60,1271,3,False,4,Jaipur
ORD005336,C01525,2022-07-14,Men's Clothing,Jack & Jones,1589,70,476,4,False,3,Bangalore
ORD005337,C00088,2023-09-04,Women's Clothing,AND,657,50,328,3,False,7,Chennai
ORD005338,C00326,2023-05-03,Sports & Fitness,Adidas,6921,30,4844,4,False,4,Delhi
ORD005339,C01892,2022-02-14,Women's Clothing,Biba,2274,10,2046,1,False,2,Pune
ORD005340,C01450,2022-10-08,Women's Clothing,W,3636,50,1818,4,False,4,Bangalore
ORD005341,C00863,2024-07-06,Beauty,MAC,1390,60,556,4,False,3,Mumbai
ORD005342,C01912,2024-06-27,Men's Clothing,Jack & Jones,867,40,520,3,False,3,Ahmedabad
ORD005343,C00265,2022-12-09,Men's Clothing,US Polo,3342,40,2005,4,False,2,Pune
ORD005344,C00778,2023-02-05,Sports & Fitness,Adidas,544,60,217,3,False,4,Bangalore
ORD005345,C01671,2022-04-08,Women's Clothing,W,2885,40,1731,1,False,7,Delhi
ORD005346,C01525,2022-03-03,Beauty,Maybelline,2514,40,1508,3,False,3,Chennai
ORD005347,C00496,2023-03-16,Men's Clothing,Zara,881,40,528,3,False,4,Chennai
ORD005348,C00414,2022-02-28,Beauty,L'Oreal,2086,60,834,4,False,3,Jaipur
ORD005349,C00108,2023-09-27,Footwear,Adidas,4910,30,3437,3,False,3,Pune
ORD005350,C00755,2024-12-24,Kids,Carter's,1475,30,1032,3,False,3,Chennai
ORD005351,C00178,2024-11-07,Footwear,Nike,2273,30,1591,1,False,7,Jaipur
ORD005352,C00678,2022-02-16,Beauty,Lakme,688,40,412,4,False,4,Delhi
ORD005353,C00372,2023-07-11,Footwear,Metro,5469,20,4375,5,False,3,Ahmedabad
ORD005354,C00685,2022-02-22,Footwear,Adidas,6500,60,2600,3,False,3,Jaipur
ORD005355,C01432,2022-11-24,Footwear,Puma,4643,60,1857,4,False,6,Kolkata
ORD005356,C01281,2023-06-25,Accessories,Lavie,794,30,555,4,False,3,Delhi
ORD005357,C01246,2024-07-31,Footwear,Metro,5345,20,4276,5,False,3,Mumbai
ORD005358,C01237,2023-02-13,Beauty,Maybelline,463,60,185,2,False,3,Pune
ORD005359,C00931,2023-03-20,Men's Clothing,H&M,2427,50,1213,3,False,3,Lucknow
ORD005360,C01213,2022-12-25,Footwear,Adidas,7255,30,5078,5,False,6,Jaipur
ORD005361,C00099,2022-06-18,Women's Clothing,Vero Moda,1596,50,798,4,False,7,Jaipur
ORD005362,C01437,2024-02-14,Women's Clothing,AND,2877,70,863,1,True,6,Lucknow
ORD005363,C01418,2024-08-01,Men's Clothing,H&M,2099,30,1469,5,True,5,Bangalore
